female,Race,Citizen,Income,Profession
0,Hispanic,TRUE,37597,SelfEmployed
0,Black,TRUE,41295,SelfEmployed
0,Black,TRUE,23257,Unemployment
0,Hispanic,FALSE,34423,PublicWork
0,Hispanic,FALSE,27399,Unemployment
0,Hispanic,FALSE,21554,FamilyWork
0,Hispanic,FALSE,29063,PrivateWork
0,White,TRUE,34388,PrivateWork
0,Hispanic,FALSE,28347,PrivateWork
0,Hispanic,FALSE,25710,PrivateWork
0,Asian,FALSE,36557,Unemployment
0,Hispanic,FALSE,30799,PrivateWork
0,Hispanic,FALSE,31726,PrivateWork
0,White,TRUE,74659,PrivateWork
0,Hispanic,TRUE,46701,SelfEmployed
0,White,FALSE,52797,PrivateWork
0,Hispanic,TRUE,39115,PrivateWork
0,Hispanic,FALSE,31815,Unemployment
0,Hispanic,FALSE,32695,PrivateWork
0,Hispanic,FALSE,29890,PrivateWork
0,Hispanic,FALSE,52259,SelfEmployed
0,Asian,FALSE,54583,SelfEmployed
0,Asian,TRUE,54295,FamilyWork
0,Hispanic,TRUE,65089,SelfEmployed
0,White,TRUE,73470,SelfEmployed
0,Asian,FALSE,53208,PrivateWork
0,Asian,FALSE,45977,PrivateWork
0,White,TRUE,47656,PrivateWork
0,Hispanic,TRUE,49375,SelfEmployed
0,Hispanic,TRUE,60513,SelfEmployed
0,Hispanic,FALSE,56203,PrivateWork
0,White,TRUE,67703,SelfEmployed
0,Hispanic,TRUE,44286,PrivateWork
0,Hispanic,FALSE,33526,SelfEmployed
0,Hispanic,FALSE,37841,FamilyWork
0,Hispanic,TRUE,36736,SelfEmployed
0,Hispanic,TRUE,46075,PrivateWork
0,Hispanic,TRUE,40150,PrivateWork
0,Hispanic,TRUE,39730,PrivateWork
0,Hispanic,FALSE,49831,PrivateWork
0,Asian,FALSE,78398,PublicWork
0,Asian,FALSE,70446,PrivateWork
0,Hispanic,FALSE,74792,PrivateWork
0,Asian,TRUE,58586,PrivateWork
0,Hispanic,TRUE,75385,SelfEmployed
0,White,TRUE,89058,PrivateWork
0,White,TRUE,82307,PrivateWork
0,Hispanic,FALSE,69554,PrivateWork
0,Hispanic,FALSE,47398,PrivateWork
0,Hispanic,FALSE,91533,PrivateWork
0,White,FALSE,100446,FamilyWork
0,Hispanic,FALSE,100574,PrivateWork
0,Hispanic,FALSE,96847,PrivateWork
0,Asian,FALSE,67826,SelfEmployed
0,Hispanic,TRUE,45948,SelfEmployed
0,Hispanic,TRUE,35452,SelfEmployed
0,Hispanic,TRUE,41276,Unemployment
0,White,TRUE,32639,FamilyWork
0,Hispanic,TRUE,37125,Unemployment
0,Hispanic,TRUE,31364,Unemployment
0,Hispanic,TRUE,25675,Unemployment
0,Hispanic,FALSE,30382,Unemployment
0,White,TRUE,26146,Unemployment
0,Hispanic,FALSE,35009,PrivateWork
0,Hispanic,TRUE,51673,SelfEmployed
0,White,TRUE,44699,FamilyWork
0,White,TRUE,51922,SelfEmployed
0,Hispanic,TRUE,36758,PrivateWork
0,Hispanic,FALSE,38081,SelfEmployed
0,Hispanic,TRUE,28650,Unemployment
0,Hispanic,FALSE,42707,PrivateWork
0,Asian,TRUE,52302,PrivateWork
0,Hispanic,TRUE,46931,Unemployment
0,Hispanic,TRUE,45673,Unemployment
0,Hispanic,TRUE,51193,PrivateWork
0,Hispanic,TRUE,48882,PrivateWork
0,Hispanic,TRUE,48581,PrivateWork
0,Hispanic,FALSE,24681,Unemployment
0,Hispanic,TRUE,26404,PrivateWork
0,Hispanic,TRUE,26543,Unemployment
0,Asian,TRUE,32098,FamilyWork
0,Hispanic,FALSE,20518,PrivateWork
0,Black,FALSE,11902,Unemployment
0,Hispanic,TRUE,31389,Unemployment
0,Hispanic,TRUE,30548,PrivateWork
0,Hispanic,FALSE,52500,SelfEmployed
0,Hispanic,TRUE,42902,PrivateWork
0,White,FALSE,67625,SelfEmployed
0,Black,FALSE,49427,SelfEmployed
0,Hispanic,TRUE,40527,PrivateWork
0,Asian,TRUE,59886,FamilyWork
0,Asian,TRUE,32353,Unemployment
0,Hispanic,FALSE,35110,SelfEmployed
0,Hispanic,FALSE,43285,SelfEmployed
0,Hispanic,TRUE,33915,Unemployment
0,White,TRUE,85379,SelfEmployed
0,White,TRUE,54254,PrivateWork
0,White,TRUE,50829,PrivateWork
0,White,TRUE,32145,FamilyWork
0,Hispanic,TRUE,107813,SelfEmployed
0,Asian,TRUE,60985,SelfEmployed
0,White,TRUE,90313,SelfEmployed
0,Hispanic,TRUE,58077,PrivateWork
0,White,TRUE,101538,PrivateWork
0,Hispanic,TRUE,32472,PrivateWork
0,Asian,FALSE,31517,SelfEmployed
0,White,TRUE,65239,PrivateWork
0,Hispanic,TRUE,56276,PrivateWork
0,Hispanic,TRUE,56396,PrivateWork
0,Hispanic,FALSE,27328,SelfEmployed
0,Hispanic,FALSE,42790,FamilyWork
0,White,TRUE,42398,SelfEmployed
0,Hispanic,TRUE,55287,PrivateWork
0,Hispanic,FALSE,34341,PrivateWork
0,White,TRUE,52204,SelfEmployed
0,Hispanic,TRUE,46853,SelfEmployed
0,White,TRUE,64531,SelfEmployed
0,Hispanic,FALSE,106458,SelfEmployed
0,Hispanic,FALSE,36301,Unemployment
0,Hispanic,FALSE,33594,Unemployment
0,Hispanic,FALSE,50551,SelfEmployed
0,Asian,FALSE,29388,SelfEmployed
0,Hispanic,FALSE,72191,FamilyWork
0,Hispanic,FALSE,63393,FamilyWork
0,Hispanic,FALSE,62279,FamilyWork
0,Asian,FALSE,63723,SelfEmployed
0,Hispanic,TRUE,61531,Unemployment
0,Hispanic,FALSE,50851,FamilyWork
0,Hispanic,FALSE,24844,Unemployment
0,Asian,FALSE,41003,SelfEmployed
0,Hispanic,FALSE,42219,PrivateWork
0,Hispanic,FALSE,55033,PrivateWork
0,Hispanic,TRUE,127667,SelfEmployed
0,Hispanic,FALSE,82550,SelfEmployed
0,Hispanic,FALSE,90047,SelfEmployed
0,Asian,FALSE,38952,SelfEmployed
0,Asian,FALSE,39605,FamilyWork
0,Hispanic,FALSE,36759,Unemployment
0,Hispanic,FALSE,25034,PrivateWork
0,Hispanic,FALSE,26148,SelfEmployed
0,Hispanic,FALSE,41650,PrivateWork
0,Hispanic,FALSE,51477,Unemployment
0,Hispanic,FALSE,38047,PrivateWork
0,Hispanic,FALSE,22917,SelfEmployed
0,Hispanic,FALSE,32230,Unemployment
0,Hispanic,FALSE,36861,Unemployment
0,Hispanic,FALSE,62143,Unemployment
0,Hispanic,FALSE,24529,PrivateWork
0,Hispanic,FALSE,55469,Unemployment
0,Hispanic,FALSE,20862,PrivateWork
0,Hispanic,FALSE,35590,Unemployment
0,Hispanic,FALSE,24290,Unemployment
0,Hispanic,FALSE,43750,PrivateWork
0,Hispanic,FALSE,28521,Unemployment
0,Hispanic,FALSE,29162,Unemployment
0,Hispanic,FALSE,30548,PrivateWork
0,Hispanic,FALSE,37823,Unemployment
0,Hispanic,FALSE,33910,SelfEmployed
0,Hispanic,FALSE,32500,SelfEmployed
0,Hispanic,FALSE,31701,SelfEmployed
0,Hispanic,FALSE,29223,SelfEmployed
0,Hispanic,FALSE,22604,SelfEmployed
0,Hispanic,FALSE,38462,SelfEmployed
0,Hispanic,FALSE,32306,SelfEmployed
0,Hispanic,FALSE,32194,SelfEmployed
0,Hispanic,FALSE,22722,SelfEmployed
0,Hispanic,FALSE,30144,SelfEmployed
0,Hispanic,FALSE,29643,SelfEmployed
0,Hispanic,FALSE,14703,Unemployment
0,Hispanic,FALSE,25675,PrivateWork
0,Hispanic,FALSE,31964,SelfEmployed
0,Hispanic,FALSE,27598,SelfEmployed
0,Hispanic,FALSE,26209,Unemployment
0,Hispanic,FALSE,41522,Unemployment
0,Hispanic,FALSE,30924,Unemployment
0,Hispanic,FALSE,22708,Unemployment
0,Hispanic,FALSE,35200,Unemployment
0,Hispanic,FALSE,38810,Unemployment
0,Hispanic,FALSE,88790,PrivateWork
0,Hispanic,FALSE,90833,PrivateWork
0,Hispanic,FALSE,24924,SelfEmployed
0,Hispanic,FALSE,56392,SelfEmployed
0,Hispanic,FALSE,20873,Unemployment
0,Hispanic,FALSE,18403,Unemployment
0,Hispanic,FALSE,11875,Unemployment
0,Hispanic,FALSE,30605,SelfEmployed
0,Hispanic,FALSE,36908,SelfEmployed
0,Hispanic,FALSE,26276,Unemployment
0,Hispanic,FALSE,30648,Unemployment
0,Hispanic,FALSE,23539,Unemployment
0,Hispanic,FALSE,21121,Unemployment
0,Hispanic,FALSE,65396,SelfEmployed
0,Hispanic,FALSE,26130,Unemployment
0,Hispanic,FALSE,31171,SelfEmployed
0,Hispanic,FALSE,15181,Unemployment
0,Hispanic,FALSE,20821,Unemployment
0,Hispanic,FALSE,21510,Unemployment
0,Hispanic,FALSE,36987,PrivateWork
0,Hispanic,FALSE,40344,Unemployment
0,Hispanic,FALSE,81250,PrivateWork
0,Hispanic,FALSE,52212,PrivateWork
0,Hispanic,FALSE,57708,SelfEmployed
0,Hispanic,FALSE,16586,SelfEmployed
0,Hispanic,FALSE,26266,SelfEmployed
0,Asian,FALSE,17958,Unemployment
0,Hispanic,FALSE,22818,SelfEmployed
0,Hispanic,FALSE,18298,SelfEmployed
0,Hispanic,FALSE,16947,SelfEmployed
0,Hispanic,FALSE,63929,PrivateWork
0,Asian,FALSE,72232,PrivateWork
0,Asian,FALSE,36284,PrivateWork
0,Hispanic,FALSE,,PrivateWork
0,Pacific,FALSE,37037,FamilyWork
0,Hispanic,FALSE,59611,SelfEmployed
0,Hispanic,FALSE,78443,PrivateWork
0,Hispanic,FALSE,199000,SelfEmployed
0,Hispanic,FALSE,25245,SelfEmployed
0,Hispanic,FALSE,28243,SelfEmployed
0,Asian,FALSE,45239,SelfEmployed
0,Hispanic,FALSE,33592,SelfEmployed
0,Hispanic,FALSE,31037,SelfEmployed
0,Native,FALSE,30368,SelfEmployed
0,Hispanic,FALSE,43363,SelfEmployed
0,Hispanic,FALSE,46613,PrivateWork
0,Asian,FALSE,52083,SelfEmployed
0,Hispanic,FALSE,63723,SelfEmployed
0,Hispanic,FALSE,55781,SelfEmployed
0,Hispanic,FALSE,98942,PrivateWork
0,Asian,FALSE,58870,FamilyWork
0,Asian,FALSE,34417,SelfEmployed
0,Hispanic,FALSE,42238,PrivateWork
0,Asian,FALSE,70985,PrivateWork
0,Hispanic,FALSE,31594,SelfEmployed
0,Asian,FALSE,48555,SelfEmployed
0,Hispanic,FALSE,34906,SelfEmployed
0,Hispanic,FALSE,16575,SelfEmployed
0,Hispanic,FALSE,31682,PrivateWork
0,Hispanic,FALSE,59356,PrivateWork
0,Hispanic,FALSE,68209,SelfEmployed
0,Hispanic,FALSE,184583,SelfEmployed
0,Hispanic,FALSE,100625,SelfEmployed
0,Hispanic,FALSE,70625,PrivateWork
0,Hispanic,FALSE,50816,SelfEmployed
0,Hispanic,FALSE,23945,SelfEmployed
0,Hispanic,FALSE,32239,SelfEmployed
0,Hispanic,FALSE,26973,SelfEmployed
0,Hispanic,FALSE,25217,SelfEmployed
0,Hispanic,FALSE,24806,FamilyWork
0,Hispanic,FALSE,17633,SelfEmployed
0,Hispanic,FALSE,25108,SelfEmployed
0,Hispanic,FALSE,15207,SelfEmployed
0,Hispanic,FALSE,18661,Unemployment
0,Hispanic,FALSE,26250,PrivateWork
0,Hispanic,FALSE,27026,SelfEmployed
0,Hispanic,FALSE,24565,SelfEmployed
0,Hispanic,FALSE,20775,SelfEmployed
0,Hispanic,FALSE,22119,SelfEmployed
0,Hispanic,FALSE,26430,SelfEmployed
0,Hispanic,FALSE,24283,Unemployment
0,Hispanic,FALSE,30472,Unemployment
0,Hispanic,FALSE,38244,SelfEmployed
0,Hispanic,FALSE,27180,SelfEmployed
0,Hispanic,FALSE,29939,SelfEmployed
0,Hispanic,FALSE,36444,Unemployment
0,Hispanic,FALSE,57563,PrivateWork
0,Hispanic,FALSE,54091,PrivateWork
0,Hispanic,FALSE,105438,PrivateWork
0,Hispanic,TRUE,111563,SelfEmployed
0,Hispanic,FALSE,36058,FamilyWork
0,Asian,TRUE,54565,SelfEmployed
0,Hispanic,FALSE,40147,PrivateWork
0,Hispanic,FALSE,47287,PrivateWork
0,Hispanic,FALSE,27124,SelfEmployed
0,Hispanic,FALSE,45152,FamilyWork
0,Asian,FALSE,26525,SelfEmployed
0,Hispanic,FALSE,31971,SelfEmployed
0,Hispanic,FALSE,26394,SelfEmployed
0,Hispanic,FALSE,33373,SelfEmployed
0,Hispanic,FALSE,50907,PrivateWork
0,Hispanic,FALSE,27719,SelfEmployed
0,Hispanic,FALSE,60088,PrivateWork
0,Asian,FALSE,82648,PrivateWork
0,Asian,FALSE,102157,PrivateWork
0,Hispanic,FALSE,70020,SelfEmployed
0,Hispanic,FALSE,81011,PublicWork
0,Hispanic,TRUE,130135,SelfEmployed
0,Hispanic,FALSE,43929,SelfEmployed
0,Hispanic,FALSE,31225,SelfEmployed
0,Hispanic,TRUE,72083,SelfEmployed
0,Hispanic,FALSE,63006,SelfEmployed
0,Hispanic,FALSE,32386,Unemployment
0,Hispanic,FALSE,155521,SelfEmployed
0,Asian,FALSE,114911,SelfEmployed
0,Hispanic,FALSE,141250,SelfEmployed
0,Hispanic,FALSE,97863,SelfEmployed
0,Hispanic,FALSE,96818,PrivateWork
0,Asian,FALSE,67005,PrivateWork
0,Hispanic,FALSE,64033,SelfEmployed
0,Hispanic,FALSE,83311,SelfEmployed
0,Asian,FALSE,46332,PrivateWork
0,Hispanic,FALSE,51899,SelfEmployed
0,Asian,FALSE,53587,PrivateWork
0,Hispanic,FALSE,82202,PrivateWork
0,Asian,FALSE,217097,SelfEmployed
0,Native,FALSE,103438,PrivateWork
0,Hispanic,FALSE,122000,SelfEmployed
0,Hispanic,FALSE,141048,FamilyWork
0,Hispanic,FALSE,204688,FamilyWork
0,Asian,FALSE,104309,FamilyWork
0,Asian,FALSE,174643,PrivateWork
0,Pacific,FALSE,109554,PrivateWork
0,Hispanic,FALSE,145982,PrivateWork
0,Asian,FALSE,60262,SelfEmployed
0,Asian,FALSE,55357,SelfEmployed
0,Hispanic,FALSE,50565,SelfEmployed
0,Hispanic,FALSE,51397,SelfEmployed
0,Hispanic,FALSE,26977,Unemployment
0,Asian,FALSE,91554,SelfEmployed
0,Pacific,FALSE,71095,SelfEmployed
0,Hispanic,FALSE,72604,PrivateWork
0,Asian,FALSE,76953,PrivateWork
0,Asian,FALSE,120125,PrivateWork
0,Asian,FALSE,81563,PrivateWork
0,Asian,FALSE,35991,PrivateWork
0,Asian,FALSE,47109,SelfEmployed
0,Hispanic,FALSE,92371,PrivateWork
0,Hispanic,FALSE,60168,SelfEmployed
0,Hispanic,FALSE,47799,SelfEmployed
0,Hispanic,FALSE,47483,PrivateWork
0,Hispanic,FALSE,30276,SelfEmployed
0,Hispanic,FALSE,72708,PrivateWork
0,Asian,TRUE,,Unemployment
0,Hispanic,FALSE,84852,PrivateWork
0,Hispanic,FALSE,33177,SelfEmployed
0,Hispanic,FALSE,35445,PrivateWork
0,Hispanic,FALSE,44940,SelfEmployed
0,Asian,FALSE,33395,PrivateWork
0,Hispanic,FALSE,22839,SelfEmployed
0,Asian,FALSE,42083,SelfEmployed
0,Asian,FALSE,74535,PrivateWork
0,Hispanic,FALSE,18250,SelfEmployed
0,Hispanic,FALSE,82407,SelfEmployed
0,Asian,FALSE,60167,SelfEmployed
0,Hispanic,FALSE,55208,PrivateWork
0,Hispanic,FALSE,35453,Unemployment
0,Hispanic,FALSE,55938,SelfEmployed
0,Hispanic,FALSE,68590,SelfEmployed
0,Hispanic,FALSE,35519,SelfEmployed
0,Hispanic,FALSE,20578,Unemployment
0,Hispanic,FALSE,35853,SelfEmployed
0,Hispanic,FALSE,52365,PrivateWork
0,Hispanic,FALSE,45971,Unemployment
0,Hispanic,FALSE,43229,Unemployment
0,Hispanic,FALSE,40747,PrivateWork
0,Hispanic,FALSE,96186,SelfEmployed
0,Asian,FALSE,83869,PrivateWork
0,Hispanic,FALSE,39646,SelfEmployed
0,Hispanic,FALSE,58958,Unemployment
0,Hispanic,FALSE,46875,PublicWork
0,Hispanic,FALSE,32850,Unemployment
0,Hispanic,FALSE,38397,Unemployment
0,Hispanic,FALSE,36185,SelfEmployed
0,Hispanic,FALSE,43407,SelfEmployed
0,Asian,FALSE,54625,PrivateWork
0,Hispanic,FALSE,43929,Unemployment
0,Asian,FALSE,90417,PrivateWork
0,Hispanic,FALSE,88491,PrivateWork
0,Hispanic,FALSE,85481,PrivateWork
0,Hispanic,FALSE,23517,SelfEmployed
0,Hispanic,FALSE,26500,PrivateWork
0,Hispanic,FALSE,46106,SelfEmployed
0,Asian,FALSE,35809,SelfEmployed
0,Native,FALSE,52279,SelfEmployed
0,Hispanic,FALSE,48681,SelfEmployed
0,Hispanic,FALSE,82885,PrivateWork
0,Hispanic,FALSE,60677,PrivateWork
0,Hispanic,FALSE,29331,Unemployment
0,Hispanic,FALSE,53913,PrivateWork
0,Hispanic,FALSE,76510,PrivateWork
0,Hispanic,FALSE,40513,SelfEmployed
0,Hispanic,FALSE,43164,PrivateWork
0,Hispanic,FALSE,34868,Unemployment
0,Hispanic,FALSE,25484,Unemployment
0,Hispanic,FALSE,26409,FamilyWork
0,Hispanic,FALSE,33048,Unemployment
0,Hispanic,FALSE,48402,Unemployment
0,Hispanic,FALSE,47280,FamilyWork
0,Hispanic,FALSE,68491,PublicWork
0,Hispanic,FALSE,28444,Unemployment
0,Hispanic,FALSE,65725,PrivateWork
0,Hispanic,FALSE,43604,FamilyWork
0,Hispanic,FALSE,31701,PrivateWork
0,Hispanic,FALSE,20628,Unemployment
0,Hispanic,FALSE,29213,Unemployment
0,Hispanic,FALSE,24706,Unemployment
0,Hispanic,FALSE,52349,PrivateWork
0,Hispanic,FALSE,31500,PrivateWork
0,Hispanic,FALSE,59741,PrivateWork
0,Hispanic,FALSE,54397,PrivateWork
0,Hispanic,FALSE,33346,PrivateWork
0,Hispanic,FALSE,74833,PrivateWork
0,Hispanic,FALSE,77121,PrivateWork
0,Hispanic,FALSE,51385,SelfEmployed
0,Hispanic,FALSE,85275,PrivateWork
0,Hispanic,FALSE,75274,PrivateWork
0,Asian,FALSE,50762,SelfEmployed
0,Hispanic,FALSE,33168,Unemployment
0,Hispanic,FALSE,47148,PrivateWork
0,Hispanic,FALSE,30952,SelfEmployed
0,Hispanic,FALSE,26946,Unemployment
0,Hispanic,FALSE,36404,Unemployment
0,Hispanic,FALSE,58953,PrivateWork
0,Hispanic,FALSE,48125,PublicWork
0,Hispanic,TRUE,,PrivateWork
0,Hispanic,FALSE,55655,SelfEmployed
0,Hispanic,FALSE,65152,FamilyWork
0,Hispanic,FALSE,65363,PrivateWork
0,Hispanic,FALSE,31250,SelfEmployed
0,Asian,FALSE,77899,PrivateWork
0,Hispanic,FALSE,84948,PrivateWork
0,Hispanic,FALSE,84038,PrivateWork
0,Hispanic,FALSE,50775,SelfEmployed
0,Hispanic,FALSE,55289,SelfEmployed
0,Hispanic,FALSE,52422,SelfEmployed
0,Hispanic,FALSE,41350,SelfEmployed
0,Hispanic,FALSE,56650,SelfEmployed
0,Hispanic,FALSE,56364,SelfEmployed
0,Asian,FALSE,83218,SelfEmployed
0,Hispanic,FALSE,72813,SelfEmployed
0,Asian,FALSE,75429,PrivateWork
0,Hispanic,FALSE,45625,PrivateWork
0,Hispanic,FALSE,54500,SelfEmployed
0,Hispanic,FALSE,46786,SelfEmployed
0,Hispanic,FALSE,39126,FamilyWork
0,Hispanic,FALSE,65910,SelfEmployed
0,Hispanic,FALSE,46400,PrivateWork
0,Hispanic,FALSE,42558,PrivateWork
0,Hispanic,FALSE,34067,PrivateWork
0,Asian,FALSE,71818,PrivateWork
0,Pacific,FALSE,46907,SelfEmployed
0,Asian,FALSE,63056,PrivateWork
0,Asian,FALSE,47367,PrivateWork
0,Hispanic,FALSE,61714,FamilyWork
0,Hispanic,FALSE,75132,PrivateWork
0,Hispanic,FALSE,48563,PrivateWork
0,Hispanic,FALSE,67857,PrivateWork
0,Hispanic,FALSE,67204,PrivateWork
0,Asian,FALSE,55000,PrivateWork
0,Asian,FALSE,65800,SelfEmployed
0,Asian,FALSE,82636,PrivateWork
0,Asian,FALSE,99515,PrivateWork
0,Hispanic,FALSE,74101,PrivateWork
0,Hispanic,FALSE,59494,SelfEmployed
0,Asian,FALSE,67390,FamilyWork
0,Hispanic,FALSE,44129,SelfEmployed
0,Hispanic,FALSE,44583,SelfEmployed
0,Hispanic,FALSE,25313,SelfEmployed
0,Asian,TRUE,,PrivateWork
0,Hispanic,FALSE,11533,Unemployment
0,Hispanic,TRUE,,PrivateWork
0,Hispanic,TRUE,126250,PrivateWork
0,Hispanic,TRUE,59960,SelfEmployed
0,Asian,FALSE,42036,SelfEmployed
0,Hispanic,TRUE,93365,SelfEmployed
0,Hispanic,TRUE,56719,SelfEmployed
0,Hispanic,TRUE,57723,SelfEmployed
0,Hispanic,TRUE,61212,PrivateWork
0,Hispanic,TRUE,62143,Unemployment
0,Asian,FALSE,45938,SelfEmployed
0,Hispanic,FALSE,64808,PrivateWork
0,Hispanic,FALSE,34375,PrivateWork
0,Hispanic,TRUE,49053,PrivateWork
0,Hispanic,TRUE,78670,SelfEmployed
0,Hispanic,TRUE,62917,SelfEmployed
0,Hispanic,TRUE,70677,SelfEmployed
0,Hispanic,TRUE,87188,SelfEmployed
0,Hispanic,TRUE,69531,SelfEmployed
0,Hispanic,FALSE,49153,PrivateWork
0,Hispanic,FALSE,54911,PrivateWork
0,Hispanic,TRUE,62271,PrivateWork
0,Hispanic,FALSE,51847,FamilyWork
0,Hispanic,TRUE,68125,SelfEmployed
0,Native,TRUE,61429,SelfEmployed
0,Hispanic,TRUE,44615,PrivateWork
0,Hispanic,TRUE,78618,FamilyWork
0,Hispanic,FALSE,,Unemployment
0,Black,TRUE,48116,PrivateWork
0,Hispanic,TRUE,55386,SelfEmployed
0,White,TRUE,136250,SelfEmployed
0,Asian,TRUE,65152,SelfEmployed
0,Hispanic,FALSE,66227,SelfEmployed
0,White,TRUE,47448,PrivateWork
0,Hispanic,TRUE,54159,PrivateWork
0,White,TRUE,48121,PrivateWork
0,White,TRUE,58852,PrivateWork
0,White,TRUE,48354,PrivateWork
0,White,TRUE,56442,PrivateWork
0,Native,FALSE,48750,SelfEmployed
0,Asian,FALSE,62094,PublicWork
0,Black,TRUE,55172,PublicWork
0,White,TRUE,45145,PublicWork
0,Hispanic,FALSE,51903,PublicWork
0,Black,FALSE,61096,PublicWork
0,Hispanic,FALSE,61080,PublicWork
0,Hispanic,FALSE,50067,PublicWork
0,White,TRUE,97768,SelfEmployed
0,Hispanic,TRUE,84039,PublicWork
0,Hispanic,TRUE,80381,SelfEmployed
0,Asian,TRUE,45208,PublicWork
0,Asian,FALSE,57963,PrivateWork
0,Native,TRUE,48381,PrivateWork
0,Hispanic,FALSE,47611,PublicWork
0,Asian,TRUE,51477,FamilyWork
0,Hispanic,FALSE,71750,PublicWork
0,Asian,TRUE,49954,PrivateWork
0,Asian,FALSE,42008,SelfEmployed
0,Hispanic,FALSE,38228,FamilyWork
0,Asian,TRUE,59028,SelfEmployed
0,Hispanic,TRUE,66767,SelfEmployed
0,Pacific,TRUE,51516,PrivateWork
0,Asian,TRUE,30198,PrivateWork
0,Hispanic,TRUE,46458,PrivateWork
0,Asian,FALSE,35301,PrivateWork
0,Asian,TRUE,53375,SelfEmployed
0,Asian,TRUE,58236,PrivateWork
0,Hispanic,TRUE,68750,PrivateWork
0,White,TRUE,69205,SelfEmployed
0,Asian,TRUE,65094,SelfEmployed
0,Hispanic,TRUE,76411,SelfEmployed
0,White,TRUE,54851,SelfEmployed
0,Hispanic,FALSE,36283,SelfEmployed
0,Hispanic,FALSE,30543,PrivateWork
0,Hispanic,FALSE,28865,PrivateWork
0,Hispanic,TRUE,26411,Unemployment
0,Hispanic,TRUE,40786,Unemployment
0,Hispanic,FALSE,36500,PrivateWork
0,Hispanic,FALSE,34125,PrivateWork
0,Native,TRUE,48964,PublicWork
0,Asian,TRUE,66486,PrivateWork
0,Black,FALSE,21102,Unemployment
0,Asian,TRUE,48918,PrivateWork
0,Asian,TRUE,50130,PrivateWork
0,Asian,TRUE,63262,SelfEmployed
0,Hispanic,TRUE,51673,PrivateWork
0,Hispanic,FALSE,24827,PrivateWork
0,Black,FALSE,27128,Unemployment
0,Asian,FALSE,30020,PrivateWork
0,Asian,FALSE,56719,PrivateWork
0,Asian,FALSE,33762,PrivateWork
0,Hispanic,FALSE,42796,PrivateWork
0,Hispanic,FALSE,35067,Unemployment
0,Asian,FALSE,31290,Unemployment
0,Hispanic,FALSE,33725,PrivateWork
0,Hispanic,TRUE,59207,SelfEmployed
0,Asian,TRUE,93750,PrivateWork
0,Asian,FALSE,37106,PrivateWork
0,Asian,FALSE,31882,PrivateWork
0,Hispanic,TRUE,39667,PrivateWork
0,Asian,FALSE,43247,Unemployment
0,Hispanic,FALSE,28750,PrivateWork
0,Asian,FALSE,29203,Unemployment
0,Hispanic,FALSE,26006,PrivateWork
0,Hispanic,FALSE,30621,SelfEmployed
0,Hispanic,FALSE,40960,PrivateWork
0,Hispanic,FALSE,27303,PrivateWork
0,Hispanic,FALSE,46378,SelfEmployed
0,Hispanic,TRUE,25763,SelfEmployed
0,Hispanic,FALSE,26978,PrivateWork
0,Hispanic,FALSE,40114,PrivateWork
0,Hispanic,FALSE,32500,PrivateWork
0,Hispanic,FALSE,54086,PrivateWork
0,Hispanic,FALSE,33333,PrivateWork
0,Asian,FALSE,38697,PrivateWork
0,Hispanic,TRUE,52672,SelfEmployed
0,Hispanic,TRUE,64557,PrivateWork
0,Hispanic,TRUE,50758,PrivateWork
0,Hispanic,TRUE,72017,PrivateWork
0,Asian,TRUE,68158,SelfEmployed
0,Asian,FALSE,33003,PrivateWork
0,Asian,FALSE,48568,PrivateWork
0,Asian,FALSE,28135,PrivateWork
0,Asian,TRUE,42829,FamilyWork
0,Hispanic,FALSE,22424,PrivateWork
0,Hispanic,TRUE,20119,PrivateWork
0,Hispanic,TRUE,58651,PrivateWork
0,Hispanic,FALSE,35493,PrivateWork
0,Hispanic,FALSE,36342,PrivateWork
0,Hispanic,FALSE,40620,PrivateWork
0,Asian,FALSE,33370,PrivateWork
0,Hispanic,FALSE,35831,PrivateWork
0,Asian,FALSE,43833,PrivateWork
0,Asian,FALSE,46817,PrivateWork
0,Asian,FALSE,37717,PrivateWork
0,Asian,FALSE,40091,PrivateWork
0,Asian,FALSE,74375,PrivateWork
0,Asian,FALSE,56828,PrivateWork
0,Asian,FALSE,97247,PrivateWork
0,Asian,FALSE,110125,PrivateWork
0,Asian,FALSE,78614,PrivateWork
0,Asian,TRUE,87996,SelfEmployed
0,Asian,FALSE,40638,PrivateWork
0,Asian,FALSE,64827,PrivateWork
0,Asian,FALSE,47705,PrivateWork
0,Hispanic,FALSE,29808,PrivateWork
0,Hispanic,FALSE,44133,PrivateWork
0,Hispanic,FALSE,48229,PrivateWork
0,Asian,FALSE,70962,PrivateWork
0,Asian,FALSE,51590,PrivateWork
0,Hispanic,FALSE,41987,PrivateWork
0,Hispanic,FALSE,43061,PrivateWork
0,Asian,FALSE,43138,PrivateWork
0,Asian,FALSE,52403,PrivateWork
0,Asian,TRUE,54936,PrivateWork
0,Hispanic,TRUE,38816,PrivateWork
0,Asian,FALSE,106518,PrivateWork
0,Asian,FALSE,113750,PrivateWork
0,Hispanic,TRUE,62083,FamilyWork
0,Hispanic,FALSE,73958,SelfEmployed
0,Asian,TRUE,125515,SelfEmployed
0,Asian,TRUE,151188,FamilyWork
0,Hispanic,FALSE,109698,SelfEmployed
0,Asian,TRUE,59667,SelfEmployed
